web-scraper-order,web-scraper-start-url,name,price,adress,im_link-src
"1717200870-140","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","95 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1830885_uploaded_image1_1584859590.65.png"
"1717200870-141","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoum","400 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1823834_uploaded_image1_1584711324.24.png"
"1717200870-142","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum","1 500 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1823167_uploaded_image1_1584704737.56.png"
"1717200870-143","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","350CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1817604_uploaded_image1_1584619772.78.png"
"1717200870-144","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","180 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_1814464_uploaded_image1_1584555845.45.png"
"1717200870-145","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","120 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1802901_uploaded_image1_1584375644.03.png"
"1717200870-146","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","280 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_1788990_uploaded_image1_1584108921.63.png"
"1717200870-147","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum pur sang","850 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1712699_uploaded_image1_1582797667.2.png"
"1717200870-148","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1710929_uploaded_image1_1582758028.84.png"
"1717200870-149","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1705512_uploaded_image1_1582672344.35.png"
"1717200870-150","https://sn.coinafrique.com/categorie/moutons?page=14","Métisse Azawat","180 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1689899_uploaded_image1_1582386569.78.png"
"1717200870-151","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle Baine Mélo","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1660551_uploaded_image1_1581908728.72.png"
"1717200870-152","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Géniteur","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1655632_uploaded_image1_1581790027.94.png"
"1717200870-153","https://sn.coinafrique.com/categorie/moutons?page=14","Agnel Ladoum","350 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1644447_uploaded_image1_1581598949.87.png"
"1717200870-154","https://sn.coinafrique.com/categorie/moutons?page=14","Lots  de ladoum","1 600 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1634438_uploaded_image1_1581445535.38.png"
"1717200870-155","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1618881_uploaded_image1_1581221831.16.png"
"1717200870-156","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle Ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599640_uploaded_image1_1580917148.36.png"
"1717200870-157","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599587_uploaded_image1_1580916817.7.png"
"1717200870-158","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle ladoum","700 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1599357_uploaded_image1_1580914588.98.png"
"1717200870-159","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1595649_uploaded_image1_1580860268.71.png"
"1717200870-160","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","700 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1594060_uploaded_image1_1580838107.76.png"
"1717200870-161","https://sn.coinafrique.com/categorie/moutons?page=14","Brebis","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1584173_uploaded_image2_1580715083.79.png"
"1717200870-162","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum","2 000 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1569276_uploaded_image1_1580439784.74.png"
"1717200870-163","https://sn.coinafrique.com/categorie/moutons?page=14","Bali bali","300 000CFA","Koumpentoum, Sénégal","https://images.coinafrique.com/thumb_1568450_uploaded_image1_1580419421.87.png"
"1717200870-164","https://sn.coinafrique.com/categorie/moutons?page=14","Bali bali","300 000CFA","Koumpentoum, Sénégal","https://images.coinafrique.com/thumb_1568440_uploaded_image1_1580419287.32.png"
"1717200870-165","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum pur sang","2 500 000CFA","Kaffrine, Sénégal","https://images.coinafrique.com/thumb_1560181_uploaded_image1_1580308236.91.png"
"1717200870-166","https://sn.coinafrique.com/categorie/moutons?page=14","Azawate pur sang","310 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_1558957_uploaded_image1_1580297798.0.png"
"1717200870-167","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton métisse","250 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1508083_uploaded_image1_1579516459.16.png"
"1717200870-168","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum","550 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1508049_uploaded_image1_1579516246.04.png"
"1717200870-169","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1496305_uploaded_image1_1579283752.49.png"
"1717200870-170","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoum pur","550 000CFA","Sénégal","https://images.coinafrique.com/thumb_1465125_uploaded_image1_1578761112.58.png"
"1717200870-171","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","350 000CFA","Sénégal","https://images.coinafrique.com/thumb_1439414_uploaded_image1_1578387477.53.png"
"1717200870-172","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","350 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428061_uploaded_image1_1578172386.49.png"
"1717200870-173","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","300 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428044_uploaded_image1_1578172236.81.png"
"1717200870-174","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","450 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428032_uploaded_image1_1578172063.21.png"
"1717200870-175","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","400 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1428014_uploaded_image1_1578171800.77.png"
"1717200870-176","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoum","300 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1427992_uploaded_image1_1578171485.84.png"
"1717200870-177","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","45 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1365032_uploaded_image1_1576782111.75.png"
"1717200870-178","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Pur Ladoum","450 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1344753_uploaded_image1_1576433631.25.png"
"1717200870-179","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoums femelles","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1325277_uploaded_image1_1576061574.29.png"
"1717200875-180","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2378763_uploaded_image1_1593643079.jpg"
"1717200875-181","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377360_uploaded_image1_1593623328.jpg"
"1717200875-182","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","160 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2375630_uploaded_image1_1593603101.jpg"
"1717200875-183","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton race","250 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2375388_uploaded_image2_1593600920.jpeg"
"1717200875-184","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton ladoume","350 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2373403_uploaded_image1_1593557450.jpg"
"1717200875-185","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons Ladoum","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373396_uploaded_image1_1593557207.jpg"
"1717200875-186","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons ladoum","500 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372466_uploaded_image1_1593543560.jpg"
"1717200875-187","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372092_uploaded_image1_1593537362.jpg"
"1717200875-188","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","160 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2371774_uploaded_image1_1593533767.jpg"
"1717200875-189","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","500 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2371401_uploaded_image1_1593528506.jpg"
"1717200875-190","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2368679_uploaded_image1_1593481971.jpg"
"1717200875-191","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2368271_uploaded_image1_1593472345.jpg"
"1717200875-192","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2367786_uploaded_image1_1593464943.jpg"
"1717200875-193","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367672_uploaded_image1_1593463455.jpg"
"1717200875-194","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2367358_uploaded_image1_1593457410.jpg"
"1717200875-195","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2366436_uploaded_image1_1593446249.jpg"
"1717200875-196","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Tabaski","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2366290_uploaded_image1_1593444467.jpg"
"1717200875-197","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","200 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_2364058_uploaded_image1_1593421937.jpg"
"1717200875-198","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361263_uploaded_image1_1593365423.jpg"
"1717200875-199","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Talabir","300 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2360951_uploaded_image1_1593360911.jpg"
"1717200875-200","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2360812_uploaded_image1_1593358892.jpg"
"1717200875-201","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","290 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2360219_uploaded_image1_1593350165.jpg"
"1717200875-202","https://sn.coinafrique.com/categorie/moutons?page=13","Montons","320 000CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_2360205_uploaded_image1_1593350059.jpg"
"1717200875-203","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","320 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2360191_uploaded_image1_1593349880.jpg"
"1717200875-204","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2358295_uploaded_image1_1593301478.jpg"
"1717200875-205","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","100 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2356216_uploaded_image1_1593266648.jpg"
"1717200875-206","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Tabaski","105 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2347636_uploaded_image1_1593126583.jpg"
"1717200875-207","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Ladoum","260 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2347625_uploaded_image1_1593126448.jpg"
"1717200875-208","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons ladoum","500 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2346577_uploaded_image1_1593109872.jpg"
"1717200875-209","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","130 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2343854_uploaded_image1_1593078209.jpg"
"1717200875-210","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","900 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343622_uploaded_image1_1593075497.jpg"
"1717200875-211","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","900 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343610_uploaded_image1_1593075307.jpg"
"1717200875-212","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","500 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343128_uploaded_image1_1593068401.jpg"
"1717200875-213","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Ladoum","400 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2343029_uploaded_image1_1593067082.jpg"
"1717200875-214","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2341521_uploaded_image1_1593032558.jpg"
"1717200875-215","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_2341347_uploaded_image1_1593029715.jpg"
"1717200875-216","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340505_uploaded_image1_1593018083.jpg"
"1717200875-217","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333652_uploaded_image1_1592921393.jpg"
"1717200875-218","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Dahra, Sénégal","https://images.coinafrique.com/thumb_2330536_uploaded_image1_1592874155.jpg"
"1717200875-219","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_2330451_uploaded_image1_1592870972.jpg"
